,zip,n_lat,n_lon,customer_id,first_name,last_name,street,louvein_community,city
4905,94608,37.828451318427966,-122.28459510564154,837,Abelard,Misselbrook,673 Pawling Trail,7953,Emeryville
4906,94608,37.82156828619914,-122.29833215290684,836,Natasha,Duligal,8 Luster Road,1769,Emeryville
4907,94608,37.836540152173335,-122.27212100994576,835,Maxy,Popov,8883 Dexter Junction,7953,Emeryville
4908,94608,37.82932970982079,-122.28488301402984,834,Cicily,Shier,41080 Westport Way,7953,Emeryville
4909,94608,37.828119872994755,-122.28462297530065,833,Gil,Hassett,144 Sutteridge Avenue,7953,Emeryville
4910,94608,37.83568384471021,-122.2840341305217,832,Faunie,Sare,74 Crowley Point,7953,Emeryville
4911,94608,37.840657154108406,-122.28840904874153,831,Loraine,Flea,245 Roxbury Way,7953,Emeryville
4912,94608,37.84943235007895,-122.30217888625783,830,Kellie,Devereux,388 Forest Run Alley,7951,Emeryville
4913,94608,37.829411656432285,-122.28385619450927,829,Hamlin,Grinham,7 3rd Trail,7953,Emeryville
4914,94608,37.8263106635906,-122.29810114051143,828,Maximo,Windrass,55 Gerald Junction,1769,Emeryville
4915,94608,37.84020093287274,-122.28161534918142,827,Leonerd,McGahy,83217 Glendale Way,7953,Emeryville
4916,94608,37.838066451439495,-122.28394041336861,826,Ynez,Halgarth,691 Carioca Pass,7953,Emeryville
4917,94608,37.83657921311631,-122.28346057199563,825,Lucy,Durnford,83 Karstens Crossing,7953,Emeryville
4918,94608,37.83098575752239,-122.2813184488161,824,Julio,Smees,2205 Logan Court,7953,Emeryville
4919,94608,37.824063785496506,-122.28902230637637,823,Kimbra,Keppy,48749 American Junction,7953,Emeryville
4920,94608,37.83619621606528,-122.28386321158762,822,Berte,MacHoste,6 Lerdahl Trail,7953,Emeryville
4921,94608,37.82811699518245,-122.28913836833523,820,Nicolais,Cradick,9959 Mccormick Terrace,7953,Emeryville
4922,94608,37.83952005260103,-122.28467186639378,792,Flossy,Lawful,61 Dahle Hill,7953,Emeryville
4923,94608,37.84067097410624,-122.29584720946079,930,Zilvia,Leonarde,9914 Eliot Trail,7953,Emeryville
4924,94608,37.83055199407467,-122.28752431513593,931,Lavena,Toynbee,37524 Hanover Junction,7953,Emeryville
4925,94608,37.84606369267919,-122.2801125697345,932,Karry,Crosoer,5336 Westend Crossing,7953,Emeryville
4926,94608,37.83694630359635,-122.28763275812662,933,Donna,Gostick,65 Milwaukee Court,7953,Emeryville
4927,94608,37.82593200488608,-122.28161510051889,934,Kincaid,Lehrian,4989 Kenwood Place,7953,Emeryville
4928,94608,37.83624186784597,-122.29477236398445,935,Vania,Molnar,2425 Miller Avenue,7953,Emeryville
4929,94608,37.84084517404423,-122.2779396581681,936,Gertrudis,Vannacci,3434 Northland Circle,7953,Emeryville
4930,94608,37.827850083400676,-122.29229617851074,937,Jeanine,MacArd,6480 Bobwhite Trail,7953,Emeryville
4931,94608,37.83673622511656,-122.27865591371554,938,Clemmy,Kittel,382 Bayside Avenue,7953,Emeryville
4932,94608,37.84577102854244,-122.2785158255184,939,Emily,Woolfitt,8 Norway Maple Plaza,7953,Emeryville
4933,94608,37.83741992463732,-122.27684478112097,940,Nap,Choake,42336 Chinook Terrace,7953,Emeryville
4934,94608,37.8414423846011,-122.28172751180027,941,Georgette,Featherbie,2 Elka Terrace,7953,Emeryville
4935,94608,37.8356588408244,-122.29039644607259,942,Ronnie,Apperley,9 Tennyson Pass,7953,Emeryville
4936,94608,37.83570921665683,-122.28917253175327,943,Lewie,Gresham,88 Ruskin Center,7953,Emeryville
4937,94608,37.841040298678706,-122.28041970802619,944,Donnamarie,Honsch,6 Stang Road,7953,Emeryville
4938,94608,37.84022904955158,-122.27824654217427,945,Norean,Welling,112 Kenwood Alley,7953,Emeryville
4939,94608,37.84597976566776,-122.2799347030228,946,Carlynn,Lanegran,27 Golf Course Lane,7953,Emeryville
4940,94608,37.8395034747404,-122.28404488212956,947,Harmon,Brookwood,415 Maryland Point,7953,Emeryville
4941,94608,37.83800761876471,-122.2928865907001,948,Libbi,Worrall,27278 Monterey Lane,7953,Emeryville
4942,94608,37.84046675195461,-122.2840950504883,949,Benyamin,Pyser,56 Melrose Street,7953,Emeryville
4943,94608,37.84151617746909,-122.27831680457275,950,Cammi,Shower,41 Barby Way,7953,Emeryville
4944,94608,37.83860367198559,-122.28731854926308,951,Danell,Shurmer,9730 Lakeland Terrace,7953,Emeryville
4945,94608,37.84361086515997,-122.29122628856886,952,Lucius,Laybourn,4108 Pepper Wood Crossing,7953,Emeryville
4946,94608,37.82507176068251,-122.28492875719999,953,Letisha,Hakonsson,43050 Barby Pass,7953,Emeryville
4947,94608,37.83588436553897,-122.27831598883938,954,Kathrine,Daniellot,3667 Mendota Pass,7953,Emeryville
4948,94608,37.84008336653393,-122.28332464842997,955,Tedman,Feighney,5 Acker Terrace,7953,Emeryville
4949,94608,37.8289052653899,-122.28901550864742,956,Brewster,McGeouch,455 Barnett Trail,7953,Emeryville
4950,94608,37.837930468493745,-122.28378362721071,957,Chance,Paramor,62976 Gateway Crossing,7953,Emeryville
4951,94608,37.832077561900334,-122.28122940803672,958,Claire,Whalebelly,2 North Street,7953,Emeryville
4952,94608,37.84285928403892,-122.28504485069213,959,Dody,Emmanuel,30897 Westport Way,7953,Emeryville
4953,94608,37.839942943397226,-122.28556808043862,960,Felix,Quilligan,75 Stuart Street,7953,Emeryville
4954,94608,37.841259080763926,-122.27543184034693,961,Werner,Chrismas,422 Park Meadow Court,7953,Emeryville
4955,94608,37.83862452628244,-122.27837727807466,962,Herve,Bowton,46560 Lotheville Pass,7953,Emeryville
4956,94608,37.828680568161126,-122.28988491346342,963,Hollyanne,Bhatia,2831 Moulton Way,7953,Emeryville
4957,94608,37.8442064787772,-122.28894401863863,964,Lanni,Ashbee,89 Victoria Park,7953,Emeryville
4958,94608,37.83079425584715,-122.28558088575119,965,Tyrus,Dallender,7184 Macpherson Junction,7953,Emeryville
4959,94608,37.831659289118356,-122.28888752989442,966,Toby,Labram,5082 Melby Parkway,7953,Emeryville
4960,94608,37.83227757938044,-122.28376137137225,967,Sid,Sleet,84437 Cherokee Lane,7953,Emeryville
4961,94608,37.83439832004999,-122.28303759984762,968,Giffard,Walding,3192 4th Terrace,7953,Emeryville
4962,94608,37.832946696788746,-122.27677689444543,969,Hedwiga,Rootes,44091 Dwight Hill,7953,Emeryville
4963,94608,37.826826128173,-122.28052958169226,970,Adelheid,McTrustey,29 Stuart Trail,7953,Emeryville
4964,94608,37.83318986525919,-122.28996897252227,971,Bianca,Andraud,47 Moose Center,7953,Emeryville
4965,94608,37.83968184813244,-122.29030591401533,972,Ashlin,Bonett,1 Vermont Trail,7953,Emeryville
4966,94608,37.834539112176266,-122.28313679613892,973,Luz,Leeves,656 Steensland Hill,7953,Emeryville
4967,94608,37.84162896841261,-122.2778447889881,974,Karmen,Wick,107 La Follette Lane,7953,Emeryville
4968,94608,37.84349361841705,-122.29161447504168,975,Meyer,Sherel,8 Cordelia Park,7953,Emeryville
4969,94609,37.83712403983051,-122.27797101358973,155,Vallie,Bagg,11 Green Way,7953,Oakland
4970,94609,37.82831346735102,-122.27245063729922,154,Natalina,Dobbins,7 Old Shore Drive,7953,Oakland
4971,94609,37.842976078715296,-122.26775834457034,153,Junie,Brislawn,890 Arapahoe Court,7953,Oakland
4972,94609,37.829580419188204,-122.26191766154807,152,Barri,Rentoll,8819 Sycamore Plaza,7953,Oakland
4973,94609,37.83570660813046,-122.25815082235832,151,Basilio,Syder,579 Clarendon Crossing,7953,Oakland
4974,94609,37.828625583584824,-122.27228669800905,150,Jasmina,Shilton,669 Everett Avenue,7953,Oakland
4975,94609,37.82791433575244,-122.25806418615535,149,Asher,Siggery,7 Summerview Plaza,7953,Oakland
4976,94609,37.83284310323815,-122.25613622287935,148,Marthena,Oxberry,9 Atwood Junction,7953,Oakland
4977,94609,37.83555292716995,-122.27326517397462,147,Shurlocke,Newell,9 Bay Trail,7953,Oakland
4978,94609,37.82841143588472,-122.263157877646,146,Stanislas,Berzen,8928 Carioca Park,7953,Oakland
4979,94609,37.82802571103477,-122.25946620693267,145,Craggy,Demangeon,59 Waubesa Pass,7953,Oakland
4980,94609,37.839018521177394,-122.25083154978887,144,Willie,Broadbury,76016 Ramsey Plaza,6644,Oakland
4981,94609,37.84845541918086,-122.25822469858564,143,Haslett,Maeer,8037 Village Terrace,6644,Oakland
4982,94609,37.83805115972284,-122.25954216506003,142,Matti,Wellard,8 Carberry Parkway,7953,Oakland
4983,94609,37.84524253039146,-122.2524430443076,141,Michelina,Jewell,565 Farmco Alley,6644,Oakland
4984,94609,37.8274954837575,-122.25952461453862,140,Nelie,Monkleigh,12951 Homewood Junction,7953,Oakland
4985,94609,37.84034823764688,-122.28067539456468,139,Morley,Twinberrow,3 Dottie Plaza,7953,Oakland
4986,94609,37.839938656692794,-122.26109154607163,138,Jeffry,Gyse,2 Derek Way,7953,Oakland
4987,94609,37.834823543187,-122.26066000565348,137,Arlana,Lemoir,33 School Road,7953,Oakland
4988,94609,37.834626197839796,-122.26455348079845,136,Torrence,MacIlhagga,36311 Butternut Place,7953,Oakland
4989,94609,37.837253688605635,-122.27177259599958,135,Thacher,Kramer,9448 Stuart Parkway,7953,Oakland
4990,94609,37.845836986355934,-122.25635230974207,134,Merrile,Sawyers,3370 Hayes Park,6644,Oakland
4991,94609,37.83231743916854,-122.25864003091249,133,Cyrill,Ezzle,53735 Banding Avenue,7953,Oakland
4992,94609,37.84252558036533,-122.2725956607789,132,Margareta,Probbin,53551 Orin Crossing,7953,Oakland
4993,94609,37.833313354346984,-122.26993057380346,131,Reta,Kennerley,92 Rigney Point,7953,Oakland
4994,94609,37.83714146544841,-122.26496124729414,130,Laverna,Dolby,11 Beilfuss Park,7953,Oakland
4995,94609,37.84099784779098,-122.26536852990418,129,Rafaela,Roglieri,38900 Tennessee Drive,7953,Oakland
4996,94609,37.83661436648767,-122.26090067764939,128,Reginauld,Adamkiewicz,4218 Duke Plaza,7953,Oakland
4997,94609,37.846409056462726,-122.26362889240636,127,Hercules,Quincey,9 Vahlen Plaza,7953,Oakland
4998,94609,37.82536875894353,-122.26657664718651,126,Teresa,Dearden,999 Mallory Court,7953,Oakland
4999,94609,37.83412870416346,-122.26625089773746,125,Priscella,Maynard,59218 Morning Lane,7953,Oakland
5000,94609,37.8374966040658,-122.25821792786179,124,Catina,Filkin,61 Lindbergh Circle,7953,Oakland
5001,94609,37.835381360212935,-122.26290313584774,123,Greggory,Elstob,736 Leroy Hill,7953,Oakland
5002,94609,37.83295911303302,-122.26667975082036,122,Tanya,Brightman,6388 Waubesa Street,7953,Oakland
5003,94609,37.83493010801435,-122.27657680769364,121,Britt,Hanretty,944 Elgar Drive,7953,Oakland
5004,94609,37.827192072231114,-122.26261404375532,120,Son,Tyler,7 Esker Street,7953,Oakland
5005,94609,37.834416861978916,-122.26023324921418,119,Pippa,Royle,82 Dexter Point,7953,Oakland
5006,94609,37.82688643314065,-122.25932100588048,118,Prentice,Milborn,5508 Warrior Pass,7953,Oakland
5007,94609,37.82941971463494,-122.26034073791155,117,Kikelia,Ryrie,758 Schmedeman Avenue,7953,Oakland
5008,94609,37.83651327677624,-122.2626543250399,116,Darrelle,Dohrmann,46 Farwell Terrace,7953,Oakland
5009,94609,37.843256946237034,-122.26441693156143,115,Sidonnie,Kurton,8450 Vahlen Place,7953,Oakland
5010,94609,37.829848624564214,-122.26256123088231,114,Sigvard,Kerner,51 Schurz Place,7953,Oakland
5011,94609,37.83269022551819,-122.25750056987707,113,Wallie,Alabone,91049 Meadow Ridge Center,7953,Oakland
5012,94609,37.82442297424313,-122.2668703638505,112,Celie,Booker,2943 Badeau Place,7953,Oakland
5013,94609,37.83682791080993,-122.26356868317899,111,Madlin,Matieu,9829 Carioca Alley,7953,Oakland
5014,94609,37.834484625303794,-122.27633047803752,110,Gilly,Campbell,6709 Paget Place,7953,Oakland
5015,94609,37.82379525000184,-122.26202086299674,109,Emmerich,Tsar,7 Mitchell Parkway,7953,Oakland
5016,94609,37.83252313635146,-122.25667886892083,108,Ardys,Colbourn,6 Almo Way,7953,Oakland
5017,94609,37.836887122370854,-122.26251695898667,107,Hewe,Ismirnioglou,73 Kinsman Way,7953,Oakland
5018,94609,37.829388688367935,-122.26966858907912,106,Chase,Follet,108 Heffernan Terrace,7953,Oakland
5019,94609,37.84374536515153,-122.26665542232674,105,Vikki,De Domenico,67728 Iowa Hill,7953,Oakland
5020,94609,37.83022302221586,-122.25702296133082,104,Larina,Glacken,1855 Golf Course Trail,7953,Oakland
5021,94609,37.82759590403409,-122.26579788025639,103,Kristel,Gail,5311 Cardinal Drive,7953,Oakland
5022,94609,37.83830836173377,-122.26621888082141,102,Dulcinea,Yukhin,377 Morrow Street,7953,Oakland
5023,94609,37.836538651621645,-122.26626775238533,101,Mufinella,Bugbird,2 Duke Avenue,7953,Oakland
5024,94609,37.83498078238287,-122.2564073464654,100,Ronna,Amberson,3646 Sommers Drive,7953,Oakland
5025,94609,37.83798512067748,-122.26988846049393,99,Anne,Grene,624 Gale Drive,7953,Oakland
5026,94609,37.828623903370236,-122.26596433124618,98,Joanna,Coursor,462 Welch Circle,7953,Oakland
5027,94609,37.831446694468035,-122.26300995114097,97,Kassi,Tavner,27 Waywood Crossing,7953,Oakland
5028,94609,37.8292385467237,-122.25999625443619,96,Rona,Gifkins,526 Northridge Crossing,7953,Oakland
5029,94609,37.83479538145119,-122.27108947541805,95,Vanda,Sheers,886 Pearson Point,7953,Oakland
5030,94609,37.82922182325984,-122.26368420454975,94,Jeno,Gorbell,92507 Warner Place,7953,Oakland
5031,94609,37.82812190738464,-122.26521497888021,29,Wainwright,Armatage,4050 Mccormick Crossing,7953,Oakland
5032,94609,37.83562903388856,-122.25763845523768,28,Janith,Balbeck,45917 Red Cloud Way,7953,Oakland
5033,94609,37.83974211939113,-122.260593338238,27,Richart,Scimonelli,8 Mallard Way,7953,Oakland
5034,94609,37.831807376381796,-122.26751998366898,26,Putnam,Heaford,471 Knutson Place,7953,Oakland
5035,94609,37.834377935857496,-122.26530115523772,25,Theodore,Knaggs,25 Katie Center,7953,Oakland
5036,94609,37.838829074775255,-122.2638086190139,24,Elvyn,Rucklesse,38 Becker Center,7953,Oakland
5037,94609,37.832506518111764,-122.25992463495855,23,Laurene,Righy,85651 Daystar Pass,7953,Oakland
5038,94609,37.84234010838249,-122.26550049399827,22,Edie,Wholesworth,9393 Crescent Oaks Parkway,7953,Oakland
5039,94609,37.835046316187466,-122.27017153816593,21,Kara,Faulder,2928 Aberg Drive,7953,Oakland
5040,94609,37.83037075728719,-122.25662906526006,20,Ragnar,Keeping,3 Iowa Avenue,7953,Oakland
5041,94609,37.833309462988474,-122.27014943116876,19,Alysa,Laight,8 Sunfield Hill,7953,Oakland
5042,94609,37.83641890040827,-122.25621874538601,18,Julio,Vearncomb,600 Crownhardt Drive,7953,Oakland
5043,94609,37.832924604192534,-122.25846565958604,17,Davidson,Stapleton,5 2nd Way,7953,Oakland
5044,94609,37.83755790990115,-122.25780105766428,16,Tailor,Ades,50 Union Center,7953,Oakland
5045,94609,37.83626475555322,-122.26105077617403,15,Carmina,Wandrey,96472 Stephen Alley,7953,Oakland
5046,94609,37.83015321753045,-122.26750593575301,14,Matilda,Keynes,73 Grayhawk Park,7953,Oakland
5047,94609,37.83723464419987,-122.26727100119963,93,Rafa,Audry,47547 Bashford Lane,7953,Oakland
5048,94609,37.82754000800113,-122.26161139081982,92,Britt,Lane,943 Sage Pass,7953,Oakland
5049,94609,37.826114053813995,-122.25987255865782,91,Charmion,Constantinou,8379 Farmco Parkway,7953,Oakland
5050,94609,37.82873114291747,-122.26204395920881,90,Bryanty,Cunradi,331 Clove Parkway,7953,Oakland
5051,94609,37.83103976034249,-122.26003169412687,89,Rycca,Ferrarini,4935 Dixon Lane,7953,Oakland
5052,94609,37.837182176992236,-122.2770540874022,88,Loralee,Hamil,818 Butterfield Place,7953,Oakland
5053,94609,37.84534650878699,-122.2714866302116,87,Michaela,Preene,4102 Shelley Alley,7953,Oakland
5054,94609,37.82932220579101,-122.274358673432,86,Henri,Alliott,6515 Briar Crest Parkway,7953,Oakland
5055,94609,37.82946520826013,-122.26787753577308,85,Corbett,Storah,4477 North Park,7953,Oakland
5056,94609,37.830370055140435,-122.27299075309871,84,Jed,Britto,8 Loeprich Park,7953,Oakland
5057,94609,37.82440632403499,-122.26797309496851,83,Forester,Peggrem,73969 Bobwhite Trail,7953,Oakland
5058,94609,37.83199713216252,-122.26215414344732,82,Miguel,Ceaplen,4582 Hayes Crossing,7953,Oakland
5059,94609,37.82636005944717,-122.2590391570025,81,Madelyn,Gossington,699 Lake View Park,7953,Oakland
5060,94609,37.82274559945924,-122.26163717657029,80,Ephraim,Lago,5 Pleasure Crossing,7953,Oakland
5061,94609,37.836553084365626,-122.2639453277408,79,Maible,Korf,79892 Victoria Avenue,7953,Oakland
5062,94609,37.839406608121166,-122.26645356329448,78,Yulma,Wrate,5 West Place,7953,Oakland
5063,94609,37.83337347907804,-122.27509452781952,77,Ximenez,Collicott,811 Westport Court,7953,Oakland
5064,94609,37.83163886497849,-122.26181277311306,76,Anne-corinne,Crinkley,3530 4th Crossing,7953,Oakland
5065,94609,37.833033441386114,-122.25237671855227,75,Correna,Aldus,62 Anzinger Court,7953,Oakland
5066,94609,37.83165451951022,-122.26782463704976,74,Clarence,Matthai,69496 Derek Center,7953,Oakland
5067,94609,37.84340908276836,-122.26592170352302,73,Thomasine,Antos,882 Eagan Circle,7953,Oakland
5068,94609,37.83160573797624,-122.27262642602872,72,Cazzie,Leftridge,1 Claremont Parkway,7953,Oakland
5069,94609,37.834297028092394,-122.26919172688723,71,Chicky,Nazareth,80 International Point,7953,Oakland
5070,94609,37.82542722994926,-122.26144351130472,70,Licha,Domerque,7 Morrow Junction,7953,Oakland
5071,94609,37.83345160300755,-122.26812887486767,69,Hyman,McCotter,8234 Katie Pass,7953,Oakland
5072,94609,37.822145958366185,-122.25934072666304,44,Clemente,Burles,4 Monument Park,7953,Oakland
5073,94609,37.83071286331519,-122.26519630648349,40,Nadiya,Wearing,65 Jenna Way,7953,Oakland
5074,94609,37.83724618376705,-122.26256687953489,41,Camile,Lorrain,93240 Messerschmidt Road,7953,Oakland
5075,94609,37.8478582860525,-122.26326864829173,42,Rebekkah,Alywen,9533 Sloan Circle,7953,Oakland
5076,94609,37.84146410572896,-122.2579166547727,68,Torrie,Paike,2 Jenifer Point,7953,Oakland
5077,94609,37.83798977212,-122.27930657923947,67,Lanni,Pickavant,481 Moose Pass,7953,Oakland
5078,94609,37.83548056643503,-122.26962980168548,66,Donaugh,Danilishin,943 Truax Circle,7953,Oakland
5079,94609,37.84026989300296,-122.26179253541295,65,Angel,Cobbin,37892 Springs Avenue,7953,Oakland
5080,94609,37.83611856021254,-122.26642851148284,64,Aylmer,Flew,1 Hooker Plaza,7953,Oakland
5081,94609,37.82794677788231,-122.26271087426727,63,Dougy,Ricioppo,6145 Sage Hill,7953,Oakland
5082,94609,37.83770319918904,-122.26424089093493,62,Joelynn,Brotherick,37 Dahle Court,7953,Oakland
5083,94609,37.83409175827242,-122.26573318609688,61,Hi,Bool,177 Colorado Drive,7953,Oakland
5084,94609,37.838425477952114,-122.26396542696332,60,Ivar,Sieghart,66 Express Plaza,7953,Oakland
5085,94609,37.840082522040596,-122.27061063689386,59,Emmi,Phythien,1277 Gerald Park,7953,Oakland
5086,94609,37.84029429166179,-122.2584785807749,58,Brewster,Morriss,4202 8th Crossing,7953,Oakland
5087,94609,37.83889438495611,-122.27026544927746,57,Gertrude,Cook,846 Morrow Hill,7953,Oakland
5088,94609,37.83005778175973,-122.26227366812971,56,Elvira,Mockett,305 Crescent Oaks Circle,7953,Oakland
5089,94609,37.83522492739762,-122.26251437101082,55,Hermann,Teideman,54 American Circle,7953,Oakland
5090,94609,37.82134264463881,-122.27292484938933,54,Lilllie,Giblett,54066 Ronald Regan Center,765,Oakland
5091,94609,37.82747796939284,-122.26524284624438,43,Byrom,Lawlor,6 Dixon Avenue,7953,Oakland
5092,94609,37.82546034413467,-122.26710329612187,53,Agnella,Hattrick,607 Old Gate Place,7953,Oakland
5093,94609,37.82986422206902,-122.2616069489431,52,Dulcinea,Fernier,92 Oneill Pass,7953,Oakland
5094,94609,37.82794312313092,-122.2641171658748,51,Claybourne,de Banke,30 Erie Parkway,7953,Oakland
5095,94609,37.82958597922124,-122.26971263685255,50,Renault,Gunstone,7827 Northwestern Court,7953,Oakland
5096,94609,37.83975022848787,-122.25291774243976,13,Artie,Brandes,3744 Troy Circle,6644,Oakland
5097,94609,37.82405226172831,-122.26534187552862,12,Genevieve,Roughey,129 Katie Street,7953,Oakland
5098,94609,37.83767063027207,-122.26273109223635,11,Sybille,Vipan,75841 2nd Hill,7953,Oakland
5099,94609,37.836116560695196,-122.26293743727209,10,Caitrin,Filipowicz,61 Michigan Drive,7953,Oakland
5100,94609,37.830642473692855,-122.25917584583571,9,Dinnie,Leek,38 Golf Alley,7953,Oakland
5101,94609,37.83389597239836,-122.26740516442871,8,Melinda,Stodd,568 Nova Way,7953,Oakland
5102,94609,37.828583063975785,-122.26846453201632,7,Engracia,Jeanon,24 Hanover Court,7953,Oakland
5103,94609,37.83220228479649,-122.26143585823633,6,Pavia,Millery,463 Columbus Pass,7953,Oakland
5104,94609,37.8321221777121,-122.27407636468406,39,Garnet,Pearne,701 Tomscot Park,7953,Oakland
5105,94609,37.8400165578492,-122.26672621294233,38,Cassaundra,Sadat,7301 Corscot Parkway,7953,Oakland
5106,94609,37.827917879112405,-122.25559928974108,37,Konstance,Divina,84 Brentwood Parkway,7953,Oakland
5107,94609,37.83205057146685,-122.2682766482471,36,La verne,Deniscke,32 Lyons Avenue,7953,Oakland
5108,94609,37.83468689956422,-122.25725091858533,35,Leilah,Henner,2 Prairie Rose Avenue,7953,Oakland
5109,94609,37.82841981868127,-122.25976887545859,1,Robb,Weaving,5 Ramsey Place,7953,Oakland
5110,94609,37.83393706942085,-122.25820591590755,34,Melloney,Bernet,1 Northfield Circle,7953,Oakland
5111,94609,37.820344760289174,-122.27278057357347,33,Tiffi,Raywood,1 Brown Point,765,Oakland
5112,94609,37.83580076544365,-122.24927255471692,32,Giffard,Grayne,303 Debs Center,6644,Oakland
5113,94609,37.83140102908225,-122.26516040116576,31,Yovonnda,Orhrt,6738 Bayside Hill,7953,Oakland
5114,94609,37.836801177862064,-122.25797782992832,30,Gherardo,Iacovone,489 Continental Way,7953,Oakland
5115,94609,37.83907999066245,-122.25836879491696,5,Beverley,Gubbin,51 Mcbride Drive,7953,Oakland
5116,94609,37.84139374292481,-122.27060925632499,49,Kassie,Scholtis,8 Northview Point,7953,Oakland
5117,94609,37.828226070652136,-122.27017016028226,48,Carey,Betjes,33327 Warner Alley,7953,Oakland
5118,94609,37.823640732880094,-122.2627444695394,47,Vasilis,Seilmann,154 Vermont Plaza,7953,Oakland
5119,94609,37.83104436426844,-122.26806402166228,46,Silvano,Satyford,77 Veith Plaza,7953,Oakland
5120,94609,37.833994584702246,-122.27356589408838,45,Arnaldo,Bampkin,802 Stone Corner Drive,7953,Oakland
5121,94609,37.82817796584024,-122.27071088894589,2,Robby,Belliard,6 Londonderry Plaza,7953,Oakland
5122,94609,37.83445966160243,-122.27254641829678,3,Sadella,Caudrelier,548 Mcguire Parkway,7953,Oakland
5123,94609,37.84128353220364,-122.260809992312,4,Holmes,Shimmings,99 Kennedy Court,7953,Oakland
5124,94610,37.817381611582036,-122.24279199214371,1508,Cornall,Wilhelmy,258 Cardinal Alley,508,Oakland
5125,94610,37.81426447825364,-122.24872698325062,1560,Betteann,Riddick,424 Killdeer Place,508,Oakland
5126,94610,37.806452594097216,-122.24311971520628,1559,Haven,Gillfillan,77 Rusk Avenue,508,Oakland
5127,94610,37.81692933229382,-122.2412146644892,1558,Aliza,Belchambers,37 Goodland Lane,508,Oakland
5128,94610,37.80767979762996,-122.24754615307306,1557,Zechariah,Walas,16 Laurel Trail,508,Oakland
5129,94610,37.812071417030104,-122.24638676678155,1556,Ruddie,Bensusan,7737 Transport Road,508,Oakland
5130,94610,37.810515167956986,-122.24896996023936,1555,Dion,Kliemke,7540 La Follette Park,508,Oakland
5131,94610,37.80359276176422,-122.25351110810618,1554,Rosie,Bodiam,9477 Delladonna Lane,1578,Oakland
5132,94610,37.81352143191861,-122.24284830338634,1553,Meghann,Lapslie,166 Northfield Junction,508,Oakland
5133,94610,37.806557224485886,-122.24481771291228,1552,Alfy,Reader,9 Melody Avenue,508,Oakland
5134,94610,37.81061492861612,-122.23339405079959,1551,Fabiano,Bineham,66 Coleman Crossing,508,Oakland
5135,94610,37.80715932652856,-122.24023170910613,1550,Lucais,Croutear,2 Duke Lane,508,Oakland
5136,94610,37.82213468993043,-122.23828326812415,1549,Emmi,Tate,9020 Helena Avenue,508,Oakland
5137,94610,37.814857751927875,-122.24320202916783,1548,Dorella,Shepard,97 Algoma Circle,508,Oakland
5138,94610,37.81630917087604,-122.24813133798585,1547,Jamey,Hollerin,2414 Valley Edge Avenue,508,Oakland
5139,94610,37.81333432643213,-122.24113800786715,1546,Fey,Fealy,85 Packers Trail,508,Oakland
5140,94610,37.81943083473446,-122.24340226076853,1545,Zora,Venning,793 Blue Bill Park Park,508,Oakland
5141,94610,37.81065645484389,-122.24056033460629,1544,Holden,Ginnell,17 Trailsway Way,508,Oakland
5142,94610,37.81101054832804,-122.24617920114576,1543,Felicio,Swannie,933 Hoffman Point,508,Oakland
5143,94610,37.813524622640735,-122.24615695151924,1542,Eduardo,Hamsson,4 Transport Street,508,Oakland
5144,94610,37.82932352170913,-122.24067288258952,1541,Hermann,Gautrey,1 Scoville Court,6644,Oakland
5145,94610,37.81337885540845,-122.24314791497267,1540,Tann,Struther,65583 Red Cloud Junction,508,Oakland
5146,94610,37.8057637738163,-122.24438991426217,1539,Martguerita,Bransgrove,3 Drewry Drive,508,Oakland
5147,94610,37.805881606285,-122.2423588785106,1538,Munmro,Heyward,750 Talisman Way,508,Oakland
5148,94610,37.79942532589111,-122.23038141271151,1537,Ramsay,Paynton,60356 Buhler Street,1578,Oakland
5149,94610,37.817191664681474,-122.24131078541944,1536,Karole,Hunnywell,8740 Surrey Junction,508,Oakland
5150,94610,37.813557902468794,-122.22497339227566,1535,Dolph,Bryant,93 Kings Circle,2680,Oakland
5151,94610,37.81258128573896,-122.24869394119959,1534,Scot,Francino,20 Holmberg Pass,508,Oakland
5152,94610,37.79614111474968,-122.24659522071849,1533,Jeannine,Fipp,80 Marquette Way,1578,Oakland
5153,94610,37.802722754555916,-122.23983285996154,1532,Edie,Corse,37095 Waxwing Crossing,1578,Oakland
5154,94610,37.79985789948429,-122.24231993262079,1531,Malvin,Arson,6371 Old Shore Circle,1578,Oakland
5155,94610,37.80999457679115,-122.23454633199134,1530,Danit,Hummerston,55153 Nevada Place,508,Oakland
5156,94610,37.80839534759821,-122.23565082724286,1529,Noellyn,Raphael,58849 Rockefeller Circle,508,Oakland
5157,94610,37.811429761571006,-122.24984985548774,1528,Lorin,Cherry,13 Kings Avenue,508,Oakland
5158,94610,37.81043236867641,-122.23804481288131,1527,Winnah,Barmadier,79412 Blue Bill Park Hill,508,Oakland
5159,94610,37.80124862246871,-122.23391071045523,1526,Otis,Ridgewell,23355 Bartillon Circle,1578,Oakland
5160,94610,37.81453011094636,-122.24492295099019,1525,Hatty,Weildish,1517 Northport Way,508,Oakland
5161,94610,37.821479785697356,-122.24738459780835,1524,Vinnie,Sayes,20193 Waubesa Avenue,508,Oakland
5162,94610,37.81314493576267,-122.23614989809275,1523,Thea,Abbets,5047 3rd Terrace,508,Oakland
